mlb_player_id,full_name,birth_date,primary_position,current_team,level,pa,ab,h,doubles,triples,hr,bb,so,sb,pa_weighted,ab_weighted,h_weighted,doubles_weighted,triples_weighted,hr_weighted,bb_weighted,so_weighted,sb_weighted,milb_pa,raw_pa,total_ab,raw_ab,total_h,raw_h,total_doubles,raw_doubles,total_triples,raw_triples,total_hr,raw_hr,total_bb,raw_bb,total_so,raw_so,total_sb,raw_sb,highest_level,milb_avg,obp,tb,slg,milb_ops,milb_iso,milb_bb_rate,milb_k_rate,hr_rate,xbh_rate,barrel_pct,barrel_source,milb_age,level_factor,age_factor,pred_mlb_ops,pred_mlb_wrc_plus,barrel_boost,v4_score,level_quality,is_young,is_elite_age,age_squared,age_gap,ops_x_level,iso_x_level,bb_rate_x_level,projected_mlb_wrc_plus,v5_age_factor,v5_score,v4_normalized,v5_normalized,v6_score,mlb_pa,rank
695763,Sam Petersen,2003-01-20,OF,0,A,205,175,53,10,3,6,21,39,22.0,201.25,171.7,51.8,9.55,2.85,6.0,20.85,38.1,21.55,201.25,205,171.7,175,51.8,53,9.55,10,2.85,3,6.0,6,20.85,21,38.1,39,21.55,22.0,A+,0.30168899242865466,0.3609937888198758,85.05,0.4953407105416424,0.8563344993615183,0.19365171811298776,0.1036024844720497,0.18931677018633541,0.02981366459627329,0.10716365754222482,7.866507689843331,,22.715947980835043,0.7,0.6477391979049455,0.5994341495530627,67.35853738826567,1.0,43.63076497992549,0.65,0,0,516.0142926680037,1,0.5566174245849869,0.12587361677344205,0.06734161490683231,86.73036752856333,0.6148486172221435,53.32604654610546,14.0793499007557,10.63555826845742,13.046212411066215,0.0,582
801957,Dub Gleed,2002-09-01,3B,0,AA,105,89,24,7,0,1,12,20,1.0,105.0,89.0,24.0,7.0,0.0,1.0,12.0,20.0,1.0,105.0,105,89.0,89,24.0,24,7.0,7,0.0,0,1.0,1,12.0,12,20.0,20,1.0,1.0,AAA,0.2696629213483146,0.34285714285714286,34.0,0.38202247191011235,0.7248796147672552,0.11235955056179775,0.11428571428571428,0.19047619047619047,0.009523809523809525,0.0898876404494382,2.5817310695840114,,23.10198494182067,0.9,0.5643179307962589,0.6523916532905296,80.5979133226324,1.0,45.48284767272414,1.0,0,0,533.701708252109,1,0.7248796147672552,0.11235955056179775,0.11428571428571428,87.76192529978911,0.5268739322877082,46.23947068783999,14.67700433768899,9.222183466722178,13.040558076398945,0.0,583
702662,Dylan Dreiling,2003-04-17,OF,0,A+,589,506,112,25,4,13,77,121,20.0,573.1,493.1,109.45,24.4,4.0,12.85,74.15,118.0,19.25,573.1,589,493.1,506,109.45,112,24.4,25,4.0,4,12.85,13,74.15,77,118.0,121,19.25,20.0,A+,0.22196309065098357,0.32036293840516494,180.39999999999998,0.36584871222875676,0.6862116506339218,0.14388562157777318,0.12938405164892688,0.2058977490839295,0.022421915896004185,0.08365443114986817,3.7063938981977795,,22.477754962354553,0.7,0.7052533346126276,0.4803481554437452,60.0,1.0,42.315200076757655,0.65,0,0,505.24946814765474,1,0.44603757291204915,0.09352565402555257,0.08409963357180247,85.84531586070702,0.6763111789657978,58.058146778446066,13.654826090609903,11.579347111114743,13.032182396761353,0.0,584
694673,Abimelec  Ortiz,2002-02-22,OF,0,A,1819,1582,408,76,11,87,196,447,12.0,1405.95,1221.0,315.45,60.75,8.2,66.7,153.75,335.8,8.4,1405.95,1819,1221.0,1582,315.45,408,60.75,76,8.2,11,66.7,87,153.75,196,335.8,447,8.4,12.0,AAA,0.25835380835380833,0.33372452789928514,592.7,0.48542178542178543,0.8191463133210706,0.2270679770679771,0.109356662754721,0.23884206408478253,0.04744123190725132,0.1110974610974611,6.970076150425487,,23.6249144421629,0.9,0.46818207243483423,0.7372316819889635,101.80792049724087,1.0,47.66464320867907,1.0,0,0,558.1365823995172,1,0.8191463133210706,0.2270679770679771,0.109356662754721,87.28051348978838,0.42742955967787727,37.306271449399276,15.381054857471296,7.440510772459518,12.998891631967762,0.0,585
814451,Jakob Christian,2002-09-17,OF,0,A,129,109,32,13,0,5,13,40,3.0,123.45,104.5,30.8,12.4,0.0,4.85,12.25,38.8,3.0,123.45,129,104.5,109,30.8,32,12.4,13,0.0,0,4.85,5,12.25,13,38.8,40,3.0,3.0,A+,0.2947368421052632,0.3487241798298906,57.75,0.5526315789473685,0.9013557587772592,0.2578947368421053,0.09923045767517213,0.31429728635074927,0.03928716079384366,0.16507177033492823,9.63103347208347,,23.058179329226558,0.7,0.5732160300184811,0.6309490311440814,75.23725778602035,1.04,44.85229030628283,0.65,0,0,531.6796339787709,1,0.5858812432052185,0.16763157894736844,0.06449979748886189,87.44616335637151,0.5361873037330679,46.887522551854246,14.473527781669151,9.351433501313565,12.936899497562473,0.0,586
805737,Bjay Cooke,2003-03-14,SS,0,A,556,486,93,11,1,4,60,209,18.0,394.4,345.1,65.85,7.75,0.85,3.1999999999999997,42.2,146.65,12.5,394.4,556,345.1,486,65.85,93,7.75,11,0.85,1,3.1999999999999997,4,42.2,60,146.65,209,12.5,18.0,A,0.1908142567371776,0.2739604462474645,84.89999999999999,0.24601564763836564,0.5199760938858302,0.05520139090118803,0.10699797160243409,0.37183062880324547,0.008113590263691683,0.03419298753984352,8.802306746031752,,22.570841889117045,0.6,0.6821924120476255,0.3119856563314981,60.0,1.04,42.56880651177183,0.5,0,0,509.44290358352066,1,0.2599880469429151,0.027600695450594015,0.05349898580121704,84.92241469395654,0.6515919505791198,55.33476183832405,13.736663155288708,11.036184414944037,12.926519533185306,0.0,587
696083,Leonel Espinoza,2003-04-07,SS,0,A,806,714,182,28,7,11,69,177,42.0,749.25,665.3,171.5,26.0,6.25,10.25,63.8,162.75,39.8,749.25,806,665.3,714,171.5,182,26.0,28,6.25,7,10.25,11,63.8,69,162.75,177,39.8,42.0,A+,0.25777844581391857,0.3140473807140474,240.75,0.36186682699534045,0.6759142077093878,0.10408838118142189,0.08515181848515181,0.2172172172172172,0.013680347013680347,0.06388095595971742,2.112596615220529,,22.50513347022587,0.7,0.6983909453658051,0.47313994539657145,60.0,1.0,41.90345672194831,0.65,0,0,506.48103251268077,1,0.4393442350111021,0.06765744776792423,0.05534868201534868,86.27998118334682,0.6689450310392313,57.71656469075823,13.521959321843896,11.51122062448453,12.918737712636087,0.0,588
695720,Tommy White,2003-03-02,3B,0,A,514,467,123,25,0,14,38,75,3.0,496.15,450.95,119.4,24.7,0.0,13.7,36.65,71.85,3.0,496.15,514,450.95,467,119.4,123,24.7,25,0.0,0,13.7,14,36.65,38,71.85,75,3.0,3.0,AA,0.2647743652289611,0.3145218179985892,185.2,0.4106885464020401,0.7252103644006294,0.14591418117307903,0.07386878968054016,0.14481507608586114,0.027612617152070945,0.0851535646967513,2.327083613200225,,22.60369609856263,0.8,0.6742345860823576,0.5801682915205035,62.54207288012588,1.0,42.168028621064316,0.85,0,0,510.9270773161754,1,0.6164288097405349,0.12402705399711716,0.06278847122845913,86.83835503389913,0.6430849557622719,55.844439705443484,13.607334866904258,11.137836590662804,12.866485384031822,0.0,589
701811,John Spikerman,2003-04-02,OF,0,A,296,246,56,10,3,3,38,87,34.0,284.75,236.7,53.9,9.4,2.85,3.0,36.65,84.0,32.95,284.75,296,236.7,246,53.9,56,9.4,10,2.85,3,3.0,3,36.65,38,84.0,87,32.95,34.0,A+,0.22771440642163077,0.3179982440737489,78.0,0.32953105196451205,0.6475292960382609,0.10181664554288128,0.12870939420544336,0.29499561018437226,0.010535557506584723,0.06442754541613857,0.8855293290043292,,22.518822724161534,0.7,0.6949848316433436,0.45327050722678264,60.0,1.0,41.69908989860061,0.65,0,0,507.0973768822139,1,0.4208940424248696,0.06618081960287284,0.08366110623353819,86.2383000429673,0.665292097992537,57.373659562895604,13.4560115435883,11.442830265473336,12.85205716015381,0.0,590
691276,Luis Caicuto,2003-03-05,C,0,A,256,220,48,10,0,0,22,43,2.0,217.6,187.0,40.8,8.5,0.0,0.0,18.7,36.55,1.7,217.6,256,187.0,220,40.8,48,8.5,10,0.0,0,0.0,0,18.7,22,36.55,43,1.7,2.0,A+,0.21818181818181817,0.2734375,49.3,0.2636363636363636,0.5370738636363637,0.04545454545454544,0.0859375,0.16796875,0.0,0.045454545454545456,8.118688492063495,,22.595482546201232,0.7,0.6762152973100184,0.37595170454545457,60.0,1.04,42.19583455214514,0.65,0,0,510.5558314956845,1,0.3490980113636364,0.029545454545454538,0.055859375,85.94271608876124,0.645201235075663,55.450346566225804,13.616307650974935,11.059237091603277,12.849186483163436,0.0,591
695514,Tyler Collins,2003-03-06,OF,0,A,344,298,60,14,1,0,38,85,31.0,223.6,193.70000000000002,39.0,9.1,0.65,0.0,24.7,55.25,20.150000000000002,223.6,344,193.70000000000002,298,39.0,60,9.1,14,0.65,1,0.0,0,24.7,38,55.25,85,20.150000000000002,31.0,A,0.20134228187919462,0.28488372093023256,49.4,0.25503355704697983,0.5399172779772123,0.05369127516778521,0.11046511627906977,0.24709302325581395,0.0,0.050335570469798654,8.081705952380956,,22.5927446954141,0.6,0.6768768266031177,0.3239503667863274,60.0,1.04,42.23711398003454,0.5,0,0,510.432112872162,1,0.26995863898860617,0.026845637583892606,0.055232558139534885,85.52370154558145,0.6459082080060078,55.24046080734715,13.62962824045406,11.017376643232266,12.84595276128752,0.0,592
691616,Hedbert Perez,2003-04-04,LF,0,A,777,712,154,38,4,23,58,223,18.0,432.65000000000003,396.0,85.7,21.1,2.4,12.35,32.9,123.15,9.9,432.65000000000003,777,396.0,712,85.7,154,21.1,38,2.4,4,12.35,23,32.9,58,123.15,223,9.9,18.0,A+,0.21641414141414142,0.27412458107014903,148.65,0.37537878787878787,0.6495033689489369,0.15896464646464645,0.07604299087021842,0.2846411649139027,0.02854501329018837,0.09053030303030303,7.486963205386005,,22.51334702258727,0.7,0.6963452791522701,0.4546523582642558,60.0,1.0,41.780716749136204,0.65,0,0,506.85079415943903,1,0.422177189816809,0.1033270202020202,0.04942794406564197,85.05829028177428,0.6667508713662138,56.71268916229335,13.482351970819318,11.311003706696793,12.83094749158256,0.0,593
695494,Kevin Bazzell,2003-03-29,C,0,A,395,329,80,11,1,0,45,42,9.0,386.0,322.4,78.2,10.55,0.85,0.0,43.35,40.5,8.85,386.0,395,322.4,329,78.2,80,10.55,11,0.85,1,0.0,0,43.35,45,40.5,42,8.85,9.0,A,0.2425558312655087,0.31489637305699486,90.45,0.2805521091811415,0.5954484822381363,0.03799627791563279,0.11230569948186529,0.10492227979274611,0.0,0.03535980148883375,2.432596176046175,,22.529774127310063,0.6,0.6922719051383884,0.35726908934288176,60.0,1.0,41.536314308303304,0.5,0,0,507.5907222276099,1,0.29772424111906814,0.018998138957816393,0.056152849740932646,86.83607737765881,0.6623841191418025,57.51883862352994,13.403484972207938,11.471785353253965,12.823975086521745,0.0,594
815874,Nick Roselli,2003-03-31,2B,0,A,415,360,76,17,2,9,43,114,10.0,404.8,351.75,73.45,16.7,1.85,8.85,41.5,111.3,9.55,404.8,415,351.75,360,73.45,76,16.7,17,1.85,2,8.85,9,41.5,43,111.3,114,9.55,10.0,A+,0.20881307746979388,0.28396739130434784,120.4,0.34228855721393037,0.6262559485182781,0.13347547974413648,0.1025197628458498,0.2749505928853755,0.021862648221343872,0.07789623312011372,3.8108313792919892,,22.524298425735797,0.7,0.693627042036295,0.4383791639627947,60.0,1.0,41.6176225221777,0.65,0,0,507.34401957160406,1,0.40706636653688083,0.08675906183368871,0.06663784584980237,85.70772342724044,0.6638365162453697,56.895916535260945,13.429722577564382,11.347547300827445,12.805069994543299,0.0,595
807713,Matt Shaw,2001-11-06,3B,0,AA,682,592,178,27,8,28,69,119,31.0,547.9,473.4,140.9,21.349999999999998,6.0,22.400000000000002,57.25,96.35,26.35,547.9,682,473.4,592,140.9,178,21.349999999999998,27,6.0,8,22.400000000000002,28,57.25,69,96.35,119,26.35,31.0,AAA,0.29763413603717787,0.36165358642087975,241.45,0.5100337980566118,0.8716873844774915,0.2123996620194339,0.10448987041430918,0.17585325789377623,0.040883372878262464,0.10509083227714407,6.303114553964556,,23.920602327173167,0.9,0.42126178091902317,0.7845186460297424,113.6296615074356,1.0,47.867833571848095,1.0,0,0,572.1952156947624,1,0.8716873844774915,0.2123996620194339,0.10448987041430918,87.4524769654185,0.3797504582206726,33.21011820015049,15.446623000061384,6.623557718922152,12.799703415719614,437.0,596
701424,JoJo Blackmon,2003-03-31,OF,0,A,609,527,100,17,9,13,70,239,37.0,417.25,361.55,68.2,11.850000000000001,5.25,9.05,47.5,165.15,24.85,417.25,609,361.55,527,68.2,100,11.850000000000001,17,5.25,9,9.05,13,47.5,70,165.15,239,24.85,37.0,A,0.1886322776932651,0.27729179149191135,117.70000000000002,0.3255428018254737,0.6028345933173851,0.13691052413220858,0.11384062312762133,0.3958058717795087,0.021689634511683646,0.07232747891024754,3.9506050292133317,,22.524298425735797,0.6,0.693627042036295,0.36170075599043106,60.0,1.0,41.6176225221777,0.5,0,0,507.34401957160406,1,0.30141729665869255,0.06845526206610429,0.056920311563810666,84.95315592290464,0.6638365162453697,56.39500707191071,13.429722577564382,11.24764393034081,12.77509898339731,0.0,597
800050,Chase DeLauter,2001-10-08,RF,0,AA,359,320,103,29,0,11,33,46,4.0,264.35,234.8,73.95,20.85,0.0,8.549999999999999,25.05,34.1,2.8000000000000003,264.35,359,234.8,320,73.95,103,20.85,29,0.0,0,8.549999999999999,11,25.05,33,34.1,46,2.8000000000000003,4.0,AAA,0.3149488926746167,0.37450349914885567,120.45000000000002,0.5129897785349233,0.887493277683779,0.19804088586030666,0.09476073387554378,0.12899564970682806,0.03234348401740116,0.1252129471890971,4.216622660818713,,24.0,0.9,0.4094841251523642,0.7987439499154011,117.18598747885027,1.0,47.98580156289291,1.0,0,0,576.0,1,0.887493277683779,0.19804088586030666,0.09476073387554378,87.41257059359549,0.36787944117144233,32.157287621331164,15.484690465157936,6.413577011686235,12.763356429116424,0.0,598
828395,Jason Schiavone,2003-03-19,C,0,A,375,286,50,15,1,8,73,142,14.0,363.75,276.4,48.5,14.55,1.0,7.7,71.5,137.05,13.55,363.75,375,276.4,286,48.5,50,14.55,15,1.0,1,7.7,8,71.5,73,137.05,142,13.55,14.0,A+,0.17547033285094069,0.32989690721649484,88.15,0.31892185238784376,0.6488187596043387,0.14345151953690308,0.1965635738831615,0.3767697594501718,0.021168384879725086,0.08411722141823445,5.580889385304101,,22.55715263518138,0.7,0.685535830249344,0.454173131723037,60.0,1.0,41.132149814960634,0.65,0,0,508.82513500687037,1,0.4217321937428201,0.09324348769898701,0.127766323024055,88.16589262917776,0.6551696599437923,57.7636178924993,13.273063850280527,11.520605101700593,12.747326225706546,0.0,599
692364,Cesar Quintas,2003-03-25,OF,0,A,792,675,159,38,6,17,67,174,15.0,726.0,617.8499999999999,145.95,35.3,5.55,15.2,61.3,159.6,14.55,726.0,792,617.8499999999999,675,145.95,159,35.3,38,5.55,6,15.2,17,61.3,67,159.6,174,14.55,15.0,A,0.23622238407380433,0.28546831955922863,237.95,0.3851258396050822,0.6705941591643108,0.14890345553127785,0.08443526170798897,0.21983471074380165,0.0209366391184573,0.09071781176661002,4.664741104090752,,22.54072553045859,0.6,0.6895695687497727,0.40235649549858643,60.0,1.0,41.37417412498636,0.5,0,0,508.08430743946775,1,0.3352970795821554,0.07445172776563892,0.042217630853994485,85.75679550476407,0.6594888510101972,56.5556505337533,13.35116344232089,11.279683299645948,12.729719399518407,0.0,600
828319,Marshall Toole,2003-03-17,OF,0,A,441,366,109,16,13,6,67,91,52.0,430.65,358.35,107.05,15.7,13.0,5.85,64.75,88.3,50.8,430.65,441,358.35,366,107.05,109,15.7,16,13.0,13,5.85,6,64.75,67,88.3,91,50.8,52.0,A,0.2987302916143435,0.3989318472077093,166.3,0.4640714385377424,0.8630032857454517,0.1653411469233989,0.15035411587135725,0.2050388946940671,0.013584117032392894,0.09641412027347564,4.821674657287158,,22.562628336755647,0.6,0.684196501125611,0.517801971447271,60.0,1.0,41.051790067536665,0.5,0,0,509.0721974625689,1,0.43150164287272585,0.08267057346169945,0.07517705793567862,88.12466888974632,0.653736224913991,57.61028836177818,13.247132308570475,11.490024451832808,12.719999951549173,0.0,601
694377,Nick Yorke,2002-04-02,2B,0,AA,1424,1257,346,74,6,36,144,316,21.0,959.0,843.85,237.70000000000002,52.5,3.7,23.6,99.0,206.8,17.849999999999998,959.0,1424,843.85,1257,237.70000000000002,346,52.5,74,3.7,6,23.6,36,99.0,144,206.8,316,17.849999999999998,21.0,AAA,0.28168513361379394,0.35109489051094894,368.40000000000003,0.43657048053564024,0.7876653710465892,0.1548853469218463,0.1032325338894682,0.2156412930135558,0.024608967674661107,0.09456656988801328,4.859276255821498,,23.51813826146475,0.9,0.4863806822883985,0.7088988339419303,94.72470848548258,1.0,46.07226834273867,1.0,0,0,553.1028272853722,1,0.7876653710465892,0.1548853469218463,0.1032325338894682,86.34593832824669,0.44608074328772374,38.51726034934023,14.867206362697964,7.682035202676592,12.711655014691551,114.0,602
695692,Cooper Kinney,2003-01-27,2B,0,A,1367,1236,329,77,5,33,110,312,9.0,1136.1,1028.1,271.3,63.8,4.7,28.0,90.5,262.55,7.05,1136.1,1367,1028.1,1236,271.3,329,63.8,77,4.7,5,28.0,33,90.5,110,262.55,312,7.05,9.0,AA,0.2638848361054372,0.3184578822286771,428.5,0.4167882501702169,0.735246132398894,0.1529034140647797,0.07965848076753808,0.23109761464659803,0.024645717806531117,0.09386246474078398,4.512810061867183,,22.69678302532512,0.8,0.6521879387044593,0.5881969059191152,64.5492264797788,1.0,42.09822696281424,0.85,0,0,515.1439596986866,1,0.62495921253906,0.12996790195506275,0.06770970865240737,86.24105921685987,0.619580148525708,53.433248278596416,13.584810348468517,10.656939007256447,12.706448946104896,0.0,603
691416,Esteban González,2003-03-19,CF,0,A+,861,769,209,50,10,16,62,194,65.0,798.9,713.65,194.0,46.7,9.1,14.95,57.65,179.45,58.849999999999994,798.9,861,713.65,769,194.0,209,46.7,50,9.1,10,14.95,16,57.65,62,179.45,194,58.849999999999994,65.0,A+,0.27184193932600015,0.31499561897609213,303.75,0.42562880964058014,0.7406244286166723,0.15378687031458,0.07216172236825635,0.2246213543622481,0.018713230692201776,0.09913823302739438,3.9881968790027345,,22.55715263518138,0.7,0.685535830249344,0.5184371000316707,60.0,1.0,41.132149814960634,0.65,0,0,508.82513500687037,1,0.481405878600837,0.099961465704477,0.04690511953936663,86.1261490108171,0.6551696599437923,56.42723975968542,13.273063850280527,11.2540725454582,12.667366458833829,0.0,604
694170,Dyan Jorge,2003-03-18,SS,0,A,954,856,213,30,3,2,80,185,49.0,834.65,747.7,181.7,25.25,2.55,2.0,71.1,163.75,42.349999999999994,834.65,954,747.7,856,181.7,213,25.25,30,2.55,3,2.0,2,71.1,80,163.75,185,42.349999999999994,49.0,AA,0.24301190316972043,0.30288144731324507,218.04999999999998,0.2916276581516651,0.5945091054649101,0.04861575498194465,0.08518540705685017,0.19619001976876535,0.0023962139819085843,0.03985555704159422,1.2970041125541127,,22.559890485968516,0.8,0.6848658382872088,0.4756072843719281,60.0,1.0,41.09195029723253,0.85,0,0,508.9486587388928,1,0.5053327396451736,0.04132339173465295,0.07240759599832264,85.94011357207697,0.6544525499758079,56.24372647245631,13.26009174043565,11.217471927453003,12.647305796540856,0.0,605
691858,Jared Serna,2002-06-01,SS,0,A,1198,1061,280,69,3,34,108,206,45.0,888.1,784.65,206.4,52.25,1.95,25.099999999999998,80.8,151.1,32.05,888.1,1198,784.65,1061,206.4,280,52.25,69,1.95,3,25.099999999999998,34,80.8,108,151.1,206,32.05,45.0,AAA,0.26304721850506596,0.3233870059677964,337.84999999999997,0.43057414133690175,0.7539611473046981,0.1675269228318358,0.09098074541155275,0.17013849791690125,0.028262583042450173,0.10106416873765373,4.305374756700982,,23.353867214236825,0.9,0.515769440724427,0.6785650325742283,87.14125814355707,1.0,44.94479797672535,1.0,0,0,545.4031138602056,1,0.7539611473046981,0.1675269228318358,0.09098074541155275,86.427675011247,0.47637644536842794,41.17210860331555,14.50337937517807,8.211528670276039,12.61582416370746,0.0,606
692348,Aeverson Arteaga,2003-03-16,SS,0,A+,1679,1513,349,82,7,37,130,437,26.0,1163.05,1051.5,231.35000000000002,52.150000000000006,4.7,23.35,87.25,301.65,16.85,1163.05,1679,1051.5,1513,231.35000000000002,349,52.150000000000006,82,4.7,7,23.35,37,87.25,130,301.65,437,16.85,26.0,AA,0.22001902044698052,0.2739349125145093,362.95,0.3451735615786971,0.6191084740932065,0.1251545411317166,0.0750182709255836,0.25936116246077123,0.02007652293538541,0.07627199239182123,4.194122266938579,,22.56536618754278,0.8,0.6835278181245958,0.4952867792745652,60.0,1.0,41.01166908747575,0.85,0,0,509.1957511778989,1,0.5262422029792255,0.1063813599619591,0.06376553028674606,85.76674428350982,0.6530206838992285,56.00745800782783,13.23418554229446,11.17034960758662,12.615034761882109,0.0,607
814453,Nathan Archer,2003-03-14,OF,0,A,477,420,91,17,4,5,50,151,28.0,464.1,408.45,88.6,16.55,4.0,5.0,48.95,147.55,26.8,464.1,477,408.45,420,88.6,91,16.55,17,4.0,4,5.0,5,48.95,50,147.55,151,26.8,28.0,A,0.2169176153751989,0.29638009049773756,128.14999999999998,0.3137470926674011,0.6101271831651387,0.09682947729220218,0.10547295841413488,0.3179271708683474,0.010773540185304891,0.06255355612682091,1.4622928210678217,,22.570841889117045,0.6,0.6821924120476255,0.3660763098990832,60.0,1.0,40.93154472285753,0.5,0,0,509.44290358352066,1,0.30506359158256935,0.04841473864610109,0.05273647920706744,85.24622255195328,0.6515919505791198,55.545752432128985,13.208329957008374,11.078265215975645,12.569310534698554,0.0,608
813771,Robert Hipwell,2003-03-06,3B,0,A,565,456,105,33,7,16,88,174,3.0,544.6,439.95,101.85,32.25,6.85,15.25,84.85,168.0,3.0,544.6,565,439.95,456,101.85,105,32.25,33,6.85,7,15.25,16,84.85,88,168.0,174,3.0,3.0,A,0.2315035799522673,0.3428204186558942,193.54999999999998,0.4399363564041368,0.782756775060031,0.2084327764518695,0.1558024237972824,0.30848329048843187,0.028002203452074916,0.12353676554153882,6.393907266169298,,22.5927446954141,0.6,0.6768768266031177,0.4696540650360186,60.0,1.0,40.612609596187056,0.5,0,0,510.432112872162,1,0.3913783875300155,0.10421638822593475,0.0779012118986412,87.634291335619,0.6459082080060078,56.603708076466084,13.105411769667366,11.289268086609646,12.560568664750049,0.0,609
696286,Davis Diaz,2003-03-02,C,0,A,500,416,96,20,3,2,65,75,8.0,489.8,408.05,94.2,19.55,3.0,2.0,63.8,73.65,8.0,489.8,500,408.05,416,94.2,96,19.55,20,3.0,3,2.0,2,63.8,65,73.65,75,8.0,8.0,A+,0.23085406200220562,0.3225806451612903,125.75,0.30817301801249847,0.6307536631737888,0.07731895601029284,0.13025724785626785,0.15036749693752552,0.004083299305839118,0.060164195564269086,4.733545238095238,,22.60369609856263,0.7,0.6742345860823576,0.4415275642216521,60.0,1.0,40.45407516494146,0.65,0,0,510.9270773161754,1,0.40998988106296275,0.05025732140669035,0.0846672111065741,87.55214666168997,0.6430849557622719,56.30346836282484,13.05425379134975,11.229387087065163,12.506793780064374,0.0,610
814442,Ivan Brethowr,2003-02-27,RF,0,A,523,410,87,12,2,8,79,139,33.0,508.75,397.55,84.9,11.85,2.0,7.7,77.8,135.1,32.55,508.75,523,397.55,410,84.9,87,11.85,12,2.0,2,7.7,8,77.8,79,135.1,139,32.55,33.0,A+,0.21355804301345743,0.3198034398034398,123.85,0.3115331404854735,0.6313365802889133,0.09797509747201605,0.1529238329238329,0.26555282555282556,0.015135135135135135,0.054207017985159096,1.2397615079365083,,22.611909650924023,0.7,0.6722596765823177,0.44193560620223926,60.0,1.0,40.33558059493906,0.65,0,0,511.29845806155095,1,0.41036877718779363,0.06368381335681043,0.0994004914004914,88.33020208324598,0.6409756179082106,56.6175058602657,13.016016402819638,11.292019971346676,12.498817473377748,0.0,611
807759,Estarling Mercado,2003-03-06,OF,0,A,275,230,41,9,2,9,36,91,3.0,233.75,195.5,34.85,7.6499999999999995,1.7,7.6499999999999995,30.599999999999998,77.35,2.55,233.75,275,195.5,230,34.85,41,7.6499999999999995,9,1.7,2,7.6499999999999995,9,30.599999999999998,36,77.35,91,2.55,3.0,A+,0.1782608695652174,0.28,68.85,0.3521739130434782,0.6321739130434783,0.17391304347826084,0.1309090909090909,0.3309090909090909,0.03272727272727272,0.08695652173913043,6.722448095311936,,22.5927446954141,0.7,0.6768768266031177,0.44252173913043474,60.0,1.0,40.612609596187056,0.65,0,0,510.432112872162,1,0.41091304347826085,0.11304347826086955,0.08509090909090908,85.97916630854579,0.6459082080060078,55.53464923620333,13.105411769667366,11.076050750533671,12.496603463927256,0.0,612
695508,Cameron Cauley,2003-02-06,SS,0,A,1646,1459,347,73,19,41,165,463,129.0,1256.0,1117.2,269.45,57.75,15.4,33.9,122.7,348.7,91.45,1256.0,1646,1117.2,1459,269.45,347,57.75,73,15.4,19,33.9,41,122.7,165,348.7,463,91.45,129.0,AA,0.2411833154314357,0.31222133757961784,459.7,0.41147511636233436,0.7236964539419521,0.17029180093089866,0.09769108280254778,0.2776273885350318,0.02699044585987261,0.09581990691013248,3.8484887962331897,,22.6694045174538,0.8,0.6585963372198914,0.5789571631535617,62.23929078839042,1.0,40.99056894439766,0.85,0,0,513.9019011759547,1,0.6151419858506593,0.14474803079126386,0.0830374203821656,86.30586516750493,0.6264027106416337,54.06222788519644,13.227376670217861,10.782385195169184,12.493879227703257,0.0,613
824028,Gage Miller,2003-03-01,2B,0,A+,544,465,101,19,3,6,62,85,23.0,526.3,449.4,97.25,18.4,2.85,6.0,60.95,82.0,22.7,526.3,544,449.4,465,97.25,101,18.4,19,2.85,3,6.0,6,60.95,62,82.0,85,22.7,23.0,AA,0.21639964396973743,0.30058901767053015,139.35000000000002,0.3100801068090788,0.610669124479609,0.0936804628393414,0.11580847425422765,0.15580467414022423,0.011400342010260309,0.06063640409434802,1.3848666666666662,,22.60643394934976,0.8,0.673575639119507,0.4885352995836872,60.0,1.0,40.41453834717042,0.85,0,0,511.0508559063134,1,0.5190687558076676,0.07962839341344018,0.0984372031160935,87.38347044222525,0.6423810729968872,56.13348750486843,13.041495530255382,11.195485430437481,12.487692500310011,0.0,614
694728,Brice Matthews,2002-03-16,SS,0,A,476,394,96,19,1,19,65,146,45.0,374.6,310.9,76.39999999999999,14.95,0.85,15.349999999999998,50.449999999999996,116.1,35.05,374.6,476,310.9,394,76.39999999999999,96,14.95,19,0.85,1,15.349999999999998,19,50.449999999999996,65,116.1,146,35.05,45.0,AAA,0.24573817947893212,0.33862786972770953,139.1,0.44741074300418143,0.786038612731891,0.20167256352524932,0.13467698878804055,0.3099305926321409,0.040977042178323535,0.10019298809906722,6.43730317451921,,23.564681724845997,0.9,0.47836256477199196,0.7074347514587019,94.35868786467547,1.0,45.137663935465994,1.0,0,0,555.2942247932909,1,0.786038612731891,0.20167256352524932,0.13467698878804055,87.1622794700201,0.4378527160250337,38.16424080088133,14.565615902965371,7.611627583497604,12.479419407125041,47.0,615
