mlb_player_id,full_name,birth_date,primary_position,current_team,highest_level,milb_pa,total_ab,total_h,total_doubles,total_triples,total_hr,total_bb,total_so,total_sb,mlb_pa,avg_ev,max_ev,hard_hit_pct,barrel_pct,milb_avg,obp,tb,slg,milb_ops,milb_iso,milb_bb_rate,milb_k_rate,milb_age,level_quality,is_young,is_elite_age,age_squared,age_gap,ops_x_level,iso_x_level,bb_rate_x_level,projected_mlb_wrc_plus,projected_mlb_ops,projected_mlb_iso,projected_mlb_obp,projected_mlb_slg,current_age,age_factor,prospect_value,sc_boost,rank
800051,Austin Charles,2003-11-13,SS,0,A+,1009,875,207,42,9,15,91,257,59.0,0,84.69976849545756,104.11180435638538,33.147490760205976,4.014655168896313,0.23657142857142857,0.29534192269573833,312,0.3565714285714286,0.6519133512671669,0.12000000000000002,0.09018830525272548,0.2547076313181368,21.90280629705681,0.65,1,0,479.7329236863914,1,0.4237436783236585,0.07800000000000001,0.05862239841427156,86.34342522610388,0.631915356103601,0.1259304083972617,0.2756386062662345,0.3627412822446095,21.90280629705681,1.0214253338326296,88.19336193582583,1.0,408
703680,Brandon Compton,2003-10-27,OF,0,A+,113,92,20,3,2,2,19,37,8.0,0,84.57417987918511,104.57046652236652,35.29879522480442,4.32980396331789,0.21739130434782608,0.34513274336283184,33,0.358695652173913,0.7038283955367448,0.14130434782608695,0.168141592920354,0.3274336283185841,21.949349760438057,0.65,1,0,481.7739549060422,1,0.45748845709888414,0.09184782608695652,0.1092920353982301,87.90450601893508,0.6575090200493414,0.13132777780069949,0.2985956767490454,0.3641191798005335,21.949349760438057,1.0025849879534612,88.13173810804898,1.0,409
692110,Core Jackson,2003-10-11,SS,0,A+,108,93,17,7,1,0,11,31,1.0,0,88.15319145021641,103.92645599123097,36.62492933130699,6.5672782828282825,0.1827956989247312,0.25925925925925924,26,0.27956989247311825,0.5388291517323776,0.09677419354838707,0.10185185185185185,0.28703703703703703,21.99315537303217,0.65,1,0,483.6988832623338,1,0.35023894862604543,0.0629032258064516,0.06620370370370371,85.17811289473038,0.6145805863729977,0.14925249663275356,0.258501660216623,0.34685468933541547,21.99315537303217,0.9851704644588868,88.11070909434467,1.05,410
702518,Jett Williams,2003-11-03,SS,0,AAA,1254,1017,261,64,16,30,202,284,84.0,0,85.48611334776336,108.4158339323801,34.281169807194445,5.375745601680056,0.25663716814159293,0.36921850079744817,447,0.43952802359882004,0.8087465243962682,0.1828908554572271,0.16108452950558214,0.22647527910685805,21.930184804928132,1.0,1,0,480.9330055783007,1,0.8087465243962682,0.1828908554572271,0.16108452950558214,87.14513893013864,0.6408350022838046,0.16083444023260013,0.2874285136785092,0.36438170063745823,21.930184804928132,1.0103003216504263,88.04276189139016,1.0,411
694180,Wilman Diaz,2003-11-15,SS,0,A,608,556,141,23,11,12,42,199,21.0,0,84.02051261353029,106.45715202741704,36.47841662651075,4.225538182401458,0.25359712230215825,0.30098684210526316,222,0.39928057553956836,0.7002674176448316,0.1456834532374101,0.06907894736842106,0.32730263157894735,21.897330595482547,0.5,1,0,479.49308720785604,1,0.3501337088224158,0.07284172661870505,0.03453947368421053,85.85292547933665,0.6185884899957312,0.10496591835686787,0.2684253746961276,0.3485863532632303,21.897330595482547,1.0236649938025721,87.88463442873784,1.0,412
692118,Nathaniel Ochoa Leyva,2003-10-15,SS,0,A,529,473,93,17,2,5,48,191,19.0,0,89.28562557720058,103.96182994505496,39.56442206959705,8.86797460317461,0.19661733615221988,0.2665406427221172,129,0.2727272727272727,0.5392679154493899,0.07610993657505283,0.09073724007561437,0.3610586011342155,21.982203969883642,0.5,1,0,483.2172913735682,1,0.26963395772469495,0.038054968287526414,0.045368620037807186,84.43500112716535,0.5861428181993757,0.11868178708970636,0.24757354598772574,0.3322909045954715,21.982203969883642,0.9894955302209197,87.72545902000486,1.05,413
694222,Ambioris Tavarez,2003-11-12,SS,0,AA,1139,981,205,35,8,15,120,436,53.0,0,85.93308393406109,105.50371507936507,33.127243931068925,1.7964658730158733,0.2089704383282365,0.2853380158033363,301,0.3068297655453619,0.5921677813486982,0.0978593272171254,0.10535557506584724,0.38279192273924495,21.905544147843944,0.85,1,0,479.8528644131401,1,0.5033426141463935,0.08318042813455659,0.08955223880597014,85.96233622654566,0.6216721281645661,0.12690713570944934,0.27003435627273076,0.3533170275355616,21.905544147843944,1.0203073420616033,87.70800279271268,1.0,414
804109,Aiva Arquette,2003-10-17,SS,0,A+,117,99,24,5,0,1,17,27,7.0,0,82.56929158343713,103.34903558663552,21.298870634920636,1.7854321428571434,0.24242424242424243,0.3504273504273504,32,0.32323232323232326,0.6736596736596736,0.08080808080808083,0.1452991452991453,0.23076923076923078,21.976728268309376,0.65,1,0,482.9765853791084,1,0.43787878787878787,0.05252525252525254,0.09444444444444446,88.33680990169336,0.63781824735288,0.12199673432669843,0.30495308678960836,0.3597033010064491,21.976728268309376,0.9916651783156649,87.60053834299974,1.0,415
699112,Jose Serrano,2003-10-14,SS,0,A+,122,113,17,1,0,2,9,58,0.0,0,89.47248279220777,102.60635873015872,39.55207848262849,9.823605158730158,0.1504424778761062,0.21311475409836064,24,0.21238938053097345,0.4255041346293341,0.06194690265486724,0.07377049180327869,0.47540983606557374,21.984941820670773,0.65,1,0,483.33766685827874,1,0.2765776875090672,0.040265486725663706,0.04795081967213115,84.33435137618878,0.5513742921525897,0.12031370008172886,0.24609340259101123,0.31766998504107613,21.984941820670773,0.9884124869248407,87.52498227577873,1.05,416
702522,Aiden Taurek,2003-10-21,OF,0,A,124,110,37,9,0,0,12,16,7.0,0,83.56200565679838,103.89439152236648,28.368295331465912,2.3047919552669556,0.33636363636363636,0.3951612903225806,46,0.41818181818181815,0.8133431085043987,0.08181818181818179,0.0967741935483871,0.12903225806451613,21.965776865160848,0.5,1,0,482.4953532900355,1,0.40667155425219936,0.040909090909090895,0.04838709677419355,87.81476364110151,0.6367080899985444,0.0870899442257736,0.2972759358985524,0.3527199254483984,21.965776865160848,0.996018756975262,87.46515172588636,1.0,417
698911,Jair Casanova,2003-11-14,OF,0,A,261,226,45,6,1,7,30,77,4.0,0,86.19622955182075,103.46143262336207,26.773601731601733,3.262473114602463,0.19911504424778761,0.28735632183908044,74,0.3274336283185841,0.6147899501576646,0.12831858407079647,0.11494252873563218,0.2950191570881226,21.900068446269678,0.5,1,0,479.6129979512968,1,0.3073949750788323,0.06415929203539823,0.05747126436781609,85.5185808548735,0.6429115730875767,0.1534534429556753,0.2635085419834342,0.3540985420835565,21.900068446269678,1.022544550632181,87.44655883094848,1.0,418
694229,Enderso Lira,2003-10-11,C,0,AAA,325,301,62,8,0,2,19,80,0.0,0,87.816973989899,105.18219116161619,29.351260036945813,9.015846031746035,0.2059800664451827,0.24923076923076923,76,0.25249169435215946,0.5017224635829287,0.046511627906976744,0.05846153846153846,0.24615384615384617,21.99315537303217,1.0,1,0,483.6988832623338,1,0.5017224635829287,0.046511627906976744,0.05846153846153846,84.53236124707293,0.6013843866051054,0.13633128553693594,0.24900531245695479,0.3497175980520814,21.99315537303217,0.9851704644588868,87.4427248711645,1.05,419
834240,Ryan Wideman,2003-11-04,OF,0,A,112,96,22,2,1,0,12,32,11.0,0,86.8022827200577,100.03909568764567,29.06760773948273,8.258473809523814,0.22916666666666666,0.30357142857142855,26,0.2708333333333333,0.5744047619047619,0.04166666666666666,0.10714285714285714,0.2857142857142857,21.927446954141,0.5,1,0,480.81292992666744,1,0.28720238095238093,0.02083333333333333,0.05357142857142857,86.17940525810701,0.6227167125758855,0.1348288748074733,0.2732265479133384,0.34805093351037253,21.927446954141,1.0114073483269046,87.16248375249171,1.0,420
827517,Kyle Lodise,2003-10-17,SS,0,A+,113,92,17,3,1,4,15,21,7.0,0,86.81001129148632,106.30643410677841,37.78326348056704,6.880255253080251,0.18478260869565216,0.2831858407079646,34,0.3695652173913043,0.6527510580992689,0.18478260869565216,0.13274336283185842,0.18584070796460178,21.976728268309376,0.65,1,0,482.9765853791084,1,0.4242881877645248,0.12010869565217391,0.08628318584070797,87.15279953752182,0.662417026518503,0.1664215134929698,0.28754116966943866,0.3860887826073394,21.976728268309376,0.9916651783156649,86.42639649408596,1.0,421
699076,Juan Alonso,2003-11-03,OF,0,A+,600,495,110,23,6,7,76,215,7.0,0,85.8178804156865,105.28172505356953,39.318854461707154,1.5520562709030101,0.2222222222222222,0.31,166,0.33535353535353535,0.6453535353535353,0.11313131313131314,0.12666666666666668,0.35833333333333334,21.930184804928132,0.65,1,0,480.9330055783007,1,0.419479797979798,0.07353535353535354,0.08233333333333334,85.42290229257763,0.6079127169014298,0.12301565088758112,0.26214687738037257,0.34266552662752015,21.930184804928132,1.0103003216504263,86.30278566250412,1.0,422
698933,Ronald Hernandez,2003-10-23,C,0,A+,877,756,182,30,5,11,100,211,31.0,0,83.13707321509368,105.09979461917283,23.11289135869525,1.2632730582219713,0.24074074074074073,0.3215507411630559,255,0.3373015873015873,0.6588523284646433,0.0965608465608466,0.11402508551881414,0.24059293044469784,21.960301163586585,0.65,1,0,482.25482719542237,1,0.42825401350201814,0.06276455026455029,0.07411630558722919,86.41686499203828,0.6110941853645144,0.11650368059215932,0.27676397590185264,0.3448207139894047,21.960301163586585,0.9982027084256724,86.26154868870829,1.0,423
700840,Christian Olivo,2003-10-29,SS,0,A+,737,630,139,22,3,6,80,160,48.0,0,84.37657873611896,104.28147681059248,23.360858896103906,1.3923142857142856,0.22063492063492063,0.2971506105834464,185,0.29365079365079366,0.59080140423424,0.07301587301587303,0.10854816824966079,0.21709633649932158,21.94387405886379,0.65,1,0,481.53360871127524,1,0.384020912752256,0.047460317460317474,0.07055630936227952,85.67092960066472,0.6287227720797531,0.13208331325430236,0.26574896471565806,0.3543860446654479,21.94387405886379,1.004783337054086,86.08072253268156,1.0,424
694206,Daniel Guilarte,2003-10-29,SS,0,A+,1078,923,205,30,6,4,134,301,81.0,0,83.60217723665222,102.11263493450991,23.876364790764786,2.6327960317460315,0.2221018418201517,0.3144712430426716,259,0.28060671722643554,0.5950779602691072,0.05850487540628385,0.12430426716141002,0.2792207792207792,21.94387405886379,0.65,1,0,481.53360871127524,1,0.3868006741749197,0.038028169014084505,0.08079777365491651,85.5775243706538,0.6301228831391914,0.1257846356094623,0.2644207314697281,0.3565964320480051,21.94387405886379,1.004783337054086,85.9868705139729,1.0,425
700164,Bryant Betancourt,2003-10-12,C,0,AA,1227,1075,257,40,3,26,119,232,20.0,0,85.18863389214326,106.70560720992324,27.644336581936244,2.329390766038751,0.23906976744186045,0.306438467807661,381,0.3544186046511628,0.6608570724588239,0.11534883720930236,0.09698451507742462,0.189079054604727,21.99041752224504,0.85,1,0,483.57846280266165,1,0.5617285115900003,0.09804651162790701,0.08243683781581092,87.11606566874863,0.6570456554129465,0.12745699379181483,0.287000965716892,0.36250529388756103,21.99041752224504,0.9862499553406205,85.9182158752539,1.0,426
700648,Josue Gonzalez,2003-10-30,C,0,A,402,331,64,13,2,7,47,86,15.0,0,84.90449774115483,105.25282350147478,27.131265478971113,1.6517244588744586,0.1933534743202417,0.27611940298507465,102,0.3081570996978852,0.5842765026829598,0.11480362537764349,0.11691542288557213,0.21393034825870647,21.94113620807666,0.5,1,0,481.4134581013726,1,0.2921382513414799,0.057401812688821746,0.05845771144278607,85.34668195249843,0.6261562180700756,0.14282602638223874,0.26098061694850655,0.3477168437400884,21.94113620807666,1.0058843185487594,85.84888901618658,1.0,427
699229,Alexander Benua,2003-10-19,SS,0,A,204,172,43,7,3,3,23,53,6.0,0,84.32480187125105,104.23367150130063,30.18242633246924,3.917325021315101,0.25,0.3235294117647059,65,0.37790697674418605,0.7014363885088919,0.12790697674418605,0.11274509803921569,0.25980392156862747,21.971252566735114,0.5,1,0,482.73593935126434,1,0.35071819425444595,0.06395348837209303,0.056372549019607844,86.11552330638501,0.6226020051064073,0.1202358524286336,0.2722871074468386,0.3511833406798729,21.971252566735114,0.9938395837566638,85.58501583780496,1.0,428
699127,Luis Castillo,2003-10-11,OF,0,A+,855,736,149,25,2,26,104,226,9.0,0,84.63289248604444,105.07654611387767,27.441545437113287,4.5825758824664975,0.20244565217391305,0.295906432748538,256,0.34782608695652173,0.6437325197050597,0.14538043478260868,0.1216374269005848,0.26432748538011697,21.99315537303217,0.65,1,0,483.6988832623338,1,0.41842613780828886,0.09449728260869564,0.07906432748538011,85.66194877108252,0.6475828614250793,0.1428082199215053,0.2656168936923905,0.36809703978317604,21.99315537303217,0.9851704644588868,84.39162185726073,1.0,429
699002,Angel Arevalo,2003-10-02,CF,0,A,100,87,16,1,1,0,12,37,4.0,0,89.26760858585858,101.74106039238539,40.73676199633699,8.730519841269846,0.1839080459770115,0.28,19,0.21839080459770116,0.4983908045977012,0.03448275862068967,0.12,0.37,22.017796030116358,0.5,0,0,484.7833420238077,1,0.2491954022988506,0.017241379310344834,0.06,85.07765405585928,0.604160515381175,0.12278892483437734,0.25734310446162734,0.3311745072992067,22.017796030116358,0.8129233843665532,78.42927080790945,1.1340000000000001,430
803475,Colby Jones,2003-09-30,SS,0,AA,611,522,116,10,3,1,75,131,72.0,0,87.53342637085137,102.53617263292269,31.261936507936493,8.440687301587305,0.2222222222222222,0.31260229132569556,135,0.25862068965517243,0.571222980980868,0.03639846743295022,0.12274959083469722,0.2144026186579378,22.023271731690624,0.85,0,0,485.02449776788336,1,0.48553953383373777,0.030938697318007687,0.10433715220949263,86.86268897167893,0.6415499044062943,0.12235054376085955,0.2830634409151625,0.36448236333568607,22.023271731690624,0.8111448025320469,73.98112962800187,1.05,431
699073,Thayron Liranzo,2003-07-05,C,0,AA,1241,1037,250,62,2,47,192,339,3.0,0,88.64170060153104,109.55753945974423,43.30163164358499,6.890695433569668,0.24108003857280616,0.3561643835616438,457,0.4406943105110897,0.7968586940727336,0.19961427193828354,0.15471394037066882,0.2731668009669621,22.261464750171115,0.85,0,0,495.57281282311106,1,0.6773298899618235,0.169672131147541,0.1315068493150685,88.35157253399794,0.6832846485845279,0.1699954844986397,0.3049767047335382,0.40228942062306994,22.261464750171115,0.7374286803397335,73.88348333400432,1.1340000000000001,432
701392,Marco Dinges,2003-09-05,C,0,A+,372,305,90,16,2,13,55,74,5.0,0,88.64688068829142,108.84137472951925,38.306624559245414,6.393770518439944,0.29508196721311475,0.3897849462365591,149,0.4885245901639344,0.8783095364004936,0.19344262295081965,0.1478494623655914,0.1989247311827957,22.091718001368925,0.65,0,0,488.0440042520078,1,0.5709011986603209,0.12573770491803277,0.09610215053763442,88.603374201068,0.6888169509153066,0.1473425789984415,0.3089364391887935,0.3788564012925446,22.091718001368925,0.7892381226633322,73.425618751892,1.05,433
822487,Zach MacDonald,2003-08-03,OF,0,A,222,185,31,5,1,4,27,86,17.0,0,89.87845104617605,101.41693345543347,40.910800505050496,9.084602380952383,0.16756756756756758,0.26126126126126126,50,0.2702702702702703,0.5315315315315315,0.10270270270270271,0.12162162162162163,0.38738738738738737,22.182067077344286,0.5,0,0,492.0440998238013,1,0.26576576576576577,0.051351351351351354,0.060810810810810814,84.74458078941623,0.5953611153284886,0.12329310564896054,0.2522231277573065,0.32841733680865304,22.182067077344286,0.7612245967655833,73.15395369098367,1.1340000000000001,434
694204,Maikol Hernández,2003-10-04,SS,0,A+,602,501,92,17,2,5,76,164,19.0,0,87.83230491190096,103.21638646076144,27.181560498983757,8.383159126984129,0.18363273453093812,0.27906976744186046,128,0.2554890219560878,0.5345587893979482,0.07185628742514968,0.12624584717607973,0.2724252491694352,22.012320328542096,0.65,0,0,484.5422462463476,1,0.34746321310866635,0.0467065868263473,0.08205980066445183,85.47949825964848,0.6285371957264482,0.13506389435602842,0.26289846571715053,0.35481008294384375,22.012320328542096,0.8147058660637366,73.12268109333661,1.05,435
699097,Yeuni Munoz,2003-10-04,OF,0,A,221,189,41,10,1,8,26,75,2.0,0,88.4603027676806,107.63201302761719,39.03081790988653,7.32219059521314,0.21693121693121692,0.3031674208144796,77,0.4074074074074074,0.710574828221887,0.19047619047619047,0.11764705882352941,0.3393665158371041,22.012320328542096,0.5,0,0,484.5422462463476,1,0.3552874141109435,0.09523809523809523,0.058823529411764705,85.25807001478653,0.6428438729339743,0.16431828238897261,0.25975430898760316,0.3812452692509472,22.012320328542096,0.8147058660637366,72.93326225883533,1.05,436
825924,Jackson Strong,2003-08-26,OF,0,A+,448,380,102,23,6,9,54,127,23.0,0,86.13168415811236,107.32871071969475,40.67744638975676,3.754987460909622,0.26842105263157895,0.3482142857142857,164,0.43157894736842106,0.7797932330827068,0.1631578947368421,0.12053571428571429,0.28348214285714285,22.119096509240247,0.65,0,0,489.2544303850841,1,0.5068656015037594,0.10605263157894737,0.07834821428571428,86.11943365086478,0.6516512946022965,0.1507830450308847,0.2724041989092725,0.3714313722778185,22.119096509240247,0.7806420134437351,72.60672392839285,1.08,437
700246,Carson Williams,2003-06-25,SS,0,AAA,1534,1324,344,70,23,62,174,467,0.0,106,88.39517994035896,109.12408612848633,43.00836894375309,9.038443608298019,0.2598187311178248,0.3376792698826597,646,0.4879154078549849,0.8255946777376446,0.2280966767371601,0.11342894393741851,0.3044328552803129,22.288843258042437,1.0,0,0,496.7925337815838,1,0.8255946777376446,0.2280966767371601,0.11342894393741851,87.38056561220628,0.6977895269541649,0.1543903028462184,0.29074072856019617,0.39461217784899244,22.288843258042437,0.7293968616834422,72.2756151138428,1.1340000000000001,438
806306,Cameron Decker,2003-09-22,SS,0,A+,524,440,92,29,6,17,67,168,6.0,0,88.42230625998275,107.4821429031127,39.45478120052396,7.4953365579486455,0.20909090909090908,0.30343511450381677,184,0.41818181818181815,0.721616932685635,0.20909090909090908,0.12786259541984732,0.32061068702290074,22.04517453798768,0.65,0,0,485.98972041034034,1,0.46905100624566276,0.1359090909090909,0.08311068702290077,85.33842883486264,0.644639498731733,0.1725939931856104,0.26071642286410257,0.3857330061972469,22.04517453798768,0.8040693034516602,72.04891158245243,1.05,439
691277,Deyvison De Los Santos,2003-06-21,3B,0,AAA,1624,1503,430,70,6,82,93,416,10.0,0,87.63958312660674,111.16161426466287,40.53052492260472,9.487326457692637,0.2860944777112442,0.32204433497536944,758,0.5043246839654025,0.826369018940772,0.21823020625415834,0.05726600985221675,0.2561576354679803,22.299794661190965,1.0,0,0,497.2808419312811,1,0.826369018940772,0.21823020625415834,0.05726600985221675,87.43402696308993,0.703680951037641,0.15470385653200397,0.29139258010318525,0.4095860199405721,22.299794661190965,0.7262086821545292,72.00372632883722,1.1340000000000001,440
703607,Henry Bolte,2003-08-04,OF,0,AA,1036,888,233,49,13,29,123,353,78.0,0,85.74020116550119,107.97249809106489,40.85388786419989,5.043681176581475,0.26238738738738737,0.3436293436293436,395,0.44481981981981983,0.7884491634491635,0.18243243243243246,0.11872586872586872,0.3407335907335907,22.17932922655715,0.85,0,0,491.9226449400122,1,0.6701817889317889,0.1550675675675676,0.10091698841698842,87.17398585670895,0.6551916268261914,0.14233462674546798,0.28790017424994163,0.38521454047747555,22.17932922655715,0.7620587011574689,71.74622999161785,1.08,441
693073,Clayton Campbell,2003-09-11,C,0,A,467,387,72,19,1,5,61,114,5.0,0,87.60484625389228,105.14523139916957,29.54299936374574,6.0739503968253965,0.18604651162790697,0.284796573875803,108,0.27906976744186046,0.5638663413176634,0.09302325581395349,0.13062098501070663,0.24411134903640258,22.075290896646134,0.5,0,0,487.3184681715477,1,0.2819331706588317,0.046511627906976744,0.06531049250535331,85.52910464612299,0.6211644506841119,0.13477290002161754,0.26366211214941726,0.34427895424475363,22.075290896646134,0.7944411570177711,71.34523289644797,1.05,442
694196,Diego Velasquez,2003-10-01,SS,0,AA,1618,1360,375,73,6,14,177,255,63.0,0,84.29983582562673,106.72552677992867,25.00908234727621,2.173472402597404,0.2757352941176471,0.3411619283065513,502,0.36911764705882355,0.7102795753653748,0.09338235294117647,0.10939431396786156,0.157601977750309,22.02053388090349,0.85,0,0,484.9039124000185,1,0.6037376390605685,0.079375,0.09298516687268232,87.49440036557439,0.6423903800147472,0.08665382801242044,0.2923602877665753,0.34961706875679255,22.02053388090349,0.8120336065001817,71.04839347742819,1.0,443
691181,Emmanuel Rodriguez,2003-02-28,CF,0,AAA,855,640,164,30,14,34,199,245,40.0,0,89.75104740259741,111.1403430268971,42.416516575091585,10.064598656460502,0.25625,0.4245614035087719,324,0.50625,0.9308114035087719,0.25,0.2327485380116959,0.28654970760233917,22.60917180013689,1.0,0,0,511.1746494881053,1,0.9308114035087719,0.25,0.2327485380116959,88.75113354910175,0.7114590080578993,0.16756961189147684,0.31104608160443703,0.3992422675871678,22.60917180013689,0.6416779606599553,71.03898889696538,1.2474000000000003,444
699293,Yohairo Cuevas,2003-09-16,OF,0,A+,926,769,176,47,3,5,134,224,47.0,0,82.92033621101118,104.49645649009177,22.87507884953211,1.5298484126984127,0.22886866059817945,0.3347732181425486,244,0.31729518855656696,0.6520684066991156,0.08842652795838751,0.1447084233261339,0.24190064794816415,22.06160164271047,0.65,0,0,486.71426704164537,1,0.42384446435442513,0.057477243172951886,0.09406047516198704,88.50473832942333,0.6411092035640682,0.1104226724162724,0.3073262069004798,0.3588481873097011,22.06160164271047,0.7988032114670589,70.69786920759506,1.0,445
803175,Ethan Anderson,2003-09-21,C,0,AA,426,366,92,17,3,5,49,73,18.0,0,83.9956936938338,105.42395547115794,24.75296926646812,1.1997504870129865,0.25136612021857924,0.33098591549295775,130,0.3551912568306011,0.6861771723235588,0.10382513661202186,0.11502347417840375,0.17136150234741784,22.04791238877481,0.85,0,0,486.1104407030898,1,0.583250596475025,0.08825136612021858,0.09776995305164318,87.49639711632952,0.6467561138542405,0.10053115349025396,0.2924736152888351,0.3541552329182123,22.04791238877481,0.8031892167386946,70.27616266732248,1.0,446
703611,Maximus Martin,2003-09-29,SS,0,A+,105,89,24,6,0,1,14,34,6.0,0,0.0,0.0,0.0,0.0,0.2696629213483146,0.3619047619047619,33,0.3707865168539326,0.7326912787586946,0.101123595505618,0.13333333333333333,0.3238095238095238,22.026009582477755,0.65,0,0,485.14509812740187,1,0.4762493311931515,0.06573033707865171,0.08666666666666667,86.73070392239944,0.6103467892109982,0.10240724462048273,0.2817594836075853,0.3495855795109589,22.026009582477755,0.8102569713961795,70.27415748722211,1.0,447
699321,Diego Guzman,2003-09-12,SS,0,AA,314,283,46,10,2,2,20,109,11.0,0,89.24168629148629,103.29177467809974,38.862070238095235,9.043111111111115,0.1625441696113074,0.21019108280254778,66,0.2332155477031802,0.443406630505728,0.0706713780918728,0.06369426751592357,0.3471337579617834,22.072553045859,0.85,0,0,487.1975979622594,1,0.3768956359298688,0.060070671378091876,0.05414012738853503,84.09255229041023,0.5665845384587254,0.11728901927142404,0.24253753368250308,0.31974819696378576,22.072553045859,0.7953116581300298,70.22377655839601,1.05,448
809763,Kaeden Kent,2003-08-29,SS,0,A+,106,102,19,2,0,2,3,19,0.0,0,88.3804833333333,103.05404675602175,29.493557152330435,9.746768253968254,0.18627450980392157,0.20754716981132076,27,0.2647058823529412,0.47225305216426194,0.0784313725490196,0.02830188679245283,0.1792452830188679,22.11088295687885,0.65,0,0,488.8911451327956,1,0.3069644839067703,0.050980392156862744,0.01839622641509434,85.30583408764555,0.6157956435519287,0.13324992134797936,0.2604520205719003,0.3548009126265241,22.11088295687885,0.7832109688040059,70.1530882084396,1.05,449
800617,Reece Walling,2003-09-22,OF,0,A,312,257,53,15,0,5,47,90,1.0,0,85.59240875674033,106.41388406932076,30.992604012095576,4.272839047361172,0.20622568093385213,0.32051282051282054,83,0.3229571984435798,0.6434700189564003,0.11673151750972766,0.15064102564102563,0.28846153846153844,22.04517453798768,0.5,0,0,485.98972041034034,1,0.32173500947820016,0.05836575875486383,0.07532051282051282,87.24601723641712,0.6533214321159662,0.1495456463110897,0.2890485741854626,0.3645452729090273,22.04517453798768,0.8040693034516602,70.15184430821745,1.0,450
702517,Mason White,2003-09-21,SS,0,A+,113,101,24,5,0,0,12,26,3.0,0,0.0,0.0,0.0,0.0,0.2376237623762376,0.3185840707964602,29,0.2871287128712871,0.6057127836677473,0.04950495049504949,0.10619469026548672,0.23008849557522124,22.04791238877481,0.65,0,0,486.1104407030898,1,0.39371330938403576,0.03217821782178217,0.06902654867256637,86.890913696725,0.6254997248426815,0.13341142934604888,0.2840009468684923,0.35171190827812177,22.04791238877481,0.8031892167386946,69.78984491378206,1.0,451
699043,Yamal Encarnacion,2003-09-08,2B,0,AA,544,472,114,19,2,5,60,96,53.0,0,83.50446660792457,102.91532577222837,22.074584415584408,0.7729272727272728,0.24152542372881355,0.31985294117647056,152,0.3220338983050847,0.6418868394815553,0.08050847457627117,0.11029411764705882,0.17647058823529413,22.083504449007528,0.85,0,0,487.68116874933526,1,0.545603813559322,0.06843220338983048,0.09375,88.08318066658293,0.6715919666982293,0.12309810809468877,0.3008887783562575,0.36053968439313,22.083504449007528,0.7918353663048854,69.7473776284231,1.0,452
699912,Jose Fernandez,2003-09-22,SS,0,AA,1297,1193,314,52,10,29,80,281,31.0,0,85.83007113409127,108.95951891675575,30.33194187501824,4.201935478706917,0.26320201173512153,0.3037779491133385,473,0.3964794635373009,0.7002574126506393,0.13327745180217937,0.06168080185042406,0.2166538164996145,22.04517453798768,0.85,0,0,485.98972041034034,1,0.5952188007530435,0.11328583403185247,0.05242868157286045,86.56416157099147,0.6215854775512191,0.09485975945355712,0.2789646692029699,0.3386250482978622,22.04517453798768,0.8040693034516602,69.60358509826408,1.0,453
702284,Cole Young,2003-07-29,2B,0,AA,1209,1013,281,61,11,22,159,181,1.0,257,87.49059445365974,108.43821053900055,33.19771663059163,3.4746362248114817,0.2773938795656466,0.3639371381306865,430,0.4244817374136229,0.7884188755443093,0.1470878578479763,0.1315136476426799,0.14971050454921422,22.195756331279945,0.85,0,0,492.65159911755376,1,0.670156044212663,0.12502467917077983,0.11178660049627791,87.4788189211732,0.6428722011638582,0.10200110836654241,0.2922145807456916,0.35098682343234844,22.195756331279945,0.7570677492572597,69.5387621757528,1.05,454
692657,Omar Alfonzo,2003-08-03,C,0,AA,1110,939,236,42,3,31,154,300,6.0,0,87.41339421925778,107.78127380204901,35.245173586907526,4.839365911377426,0.25133120340788073,0.35135135135135137,377,0.4014909478168264,0.7528422991681778,0.1501597444089457,0.13873873873873874,0.2702702702702703,22.182067077344286,0.85,0,0,492.0440998238013,1,0.6399159542929511,0.12763578274760384,0.11792792792792792,86.99766907161718,0.6269975827234223,0.093932651600938,0.28516559855600576,0.35092672930474544,22.182067077344286,0.7612245967655833,69.53600383651683,1.05,455
700170,Felix Tena,2003-09-27,CF,0,A,458,418,104,21,6,6,23,101,13.0,0,85.3319420207311,106.28729614163618,32.45540326991847,5.330208377371419,0.24880382775119617,0.27729257641921395,155,0.3708133971291866,0.6481059735484005,0.12200956937799043,0.05021834061135371,0.2205240174672489,22.031485284052017,0.5,0,0,485.3863438214006,1,0.32405298677420025,0.061004784688995214,0.025109170305676855,85.80200502467156,0.6151994493836097,0.10902198593847875,0.26763717994658076,0.3469665332419661,22.031485284052017,0.8084842233631907,69.36956739537617,1.0,456
699061,Rayne Doncon,2003-09-22,3B,0,A+,1099,977,221,49,5,32,104,240,11.0,0,86.70182729551262,108.2359297710075,35.56528242898065,5.508208442564787,0.2262026612077789,0.29572338489535943,376,0.38485158648925283,0.6805749713846123,0.15864892528147392,0.09463148316651501,0.2183803457688808,22.04517453798768,0.65,0,0,485.98972041034034,1,0.442373731399998,0.10312180143295806,0.06151046405823476,86.2604324854625,0.6572199170293208,0.14446761165264882,0.27425475559144963,0.3901075389453923,22.04517453798768,0.8040693034516602,69.3593658640248,1.0,457
